# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.57291922293263,2.7665821665736217,-40.968998714771196,0,3.0,6472.348746708924,180.0,0.0,0.0
 0.004266441067996071,2.5729398390454694,2.7665642648350626,-40.968998714771196,0.012799323203988213,3.0,6472.348746708924,180.0,5151.4750395911005,0.0
 0.010825689429002368,2.5730871644576463,2.7665457076560456,-7.179194504568416,0.03247706828700711,3.000000000000001,260.9125372505231,180.0,486.68997817189097,0.0
 0.017310586918258934,2.5733601813551696,2.7665265060330166,-4.023059887075187,0.05193176075477681,3.0000000000000004,60.668644849834195,180.0,180.725674325406,0.0
 0.023772105981857833,2.573757871924047,2.76650667096242,-2.85529749713981,0.07131631794557351,3.0000000000000004,23.076966229491564,180.0,94.39524182642946,0.0
 0.03021497620330424,2.5742792183502856,2.7664862134407,-2.2471212045300755,0.09064492860991273,3.0,11.173753185667897,180.0,58.094846679156944,0.0
 0.036640107445432536,2.574923202819893,2.7664651444643007,-1.8738541901251706,0.10992032233629763,3.000000000000001,6.252537870598805,180.0,39.4227713370165,0.0
 0.04304770617538745,2.575688807518878,2.766443475029669,-1.6212488905748006,0.12914311852616236,2.999999999999998,3.8542449077489938,180.0,28.552196570499124,-4.447776468322666e-12
 0.04943780010947455,2.576575014633248,2.7664212161332484,-1.4387976724647917,0.14831340032842366,3.0,2.546634793170808,179.99999999999997,21.66654832843891,4.4600117791297795e-12
 0.05581036386892488,2.57758080634901,2.7663983787714828,-1.3007262117946028,0.16743109160677463,2.999999999999999,1.7729746726424374,180.0,17.029150279105167,0.0
 0.06216535556586507,2.5787051648521726,2.766374973940818,-1.1925061031649429,0.18649606669759522,3.000000000000002,1.285818404357412,180.0,13.756682537826762,0.0
 0.0685027286956417,2.579947072328743,2.7663510126376987,-1.1053248728948522,0.20550818608692512,3.000000000000002,0.9636371777692103,180.0,11.3609828940367,0.0
 0.07482243617258084,2.581305510964729,2.7663265058585695,-1.0335267843540306,0.22446730851774258,3.000000000000002,0.7419336019903671,180.0,9.55430846260041,0.0
 0.08112443164129624,2.5827794629461387,2.766301464599875,-0.9733155757160138,0.24337329492388873,2.999999999999998,0.5842870137117715,180.0,8.158069983895444,-4.522697692785757e-12
 0.08740866980201611,2.58436791045898,2.76627589985806,-0.9220483210053946,0.26222600940604834,2.9999999999999956,0.4690586364662396,179.99999999999997,7.056636563039473,4.535545691212121e-12
 0.09367510638217728,2.5860698356892593,2.766249822629569,-0.8778283555138613,0.28102531914653184,2.999999999999998,0.3828345245159838,180.0,6.172449042520351,0.0
 0.09992369799383954,2.587884220822986,2.766223243910847,-0.8392592422033558,0.29977109398151863,3.000000000000002,0.3169944107546183,180.0,5.4519024916200225,0.0
 0.10615440196822427,2.5898100480461674,2.7661961746983392,-0.805290051680861,0.3184632059046728,2.999999999999998,0.26582450941207203,180.0,4.856981673960369,0.0
 0.11236717620074223,2.591846299544811,2.7661686259884894,-0.7751147210890681,0.33710152860222664,2.9999999999999956,0.22543433194649024,180.0,4.360117376709529,4.5879925923455735e-12
 0.11856197901664513,2.593991957504924,2.766140608777743,-0.7481046536861606,0.35568593704993534,3.0,0.19311165445986261,180.00000000000003,3.940919885360657,-4.601372110433997e-12
 0.12473876905845796,2.5962460041125155,2.7661121340625443,-0.7237624189826828,0.3742163071753738,2.9999999999999933,0.1669258151419117,180.0,3.584045452125747,0.0
 0.13089750519306814,2.5986074215535915,2.7660832128393382,-0.7016892287485906,0.3926925155792043,2.9999999999999956,0.14547672844742346,180.0,3.277767730755121,0.0
 0.13703814643551374,2.6010751920141613,2.7660538561045698,-0.6815616330379585,0.41111443930654107,2.9999999999999956,0.12773201112387111,180.0,3.0129999346421115,0.0
 0.1431606518864674,2.603648297680232,2.766024074854683,-0.6631145245143891,0.4294819556594021,3.000000000000009,0.11291888697069412,180.0,2.7826122028827345,-4.655992556707182e-12
 0.14926498068086402,2.6063257207378117,2.7659938800861235,-0.6461285447206926,0.447794942042592,3.0000000000000044,0.10045098042540901,179.99999999999997,2.5809464588021087,4.669929318512729e-12
 0.15535109194548927,2.6091064433729074,2.7659632827953353,-0.6304206174043825,0.4660532758364678,3.0000000000000044,0.08987779553887655,180.0,2.403466101950316,4.683981349177057e-12
 0.16141894476377547,2.6119894477715278,2.765932293978764,-0.6158367388440079,0.4842568342913264,3.0,0.08084927918277238,180.00000000000003,2.246499276318201,0.0
 0.1674684981463939,2.6149737161196795,2.7659009246328528,-0.6022464215479073,0.5024054944391817,3.0000000000000093,0.07309058153484355,180.00000000000003,2.1070482498332765,-4.712436799942454e-12
 0.17349971100653264,2.618058230603371,2.7658691857540476,-0.58953836504658,0.5204991330195979,3.0,0.06638381692678443,180.0,1.9826460542404278,0.0
 0.1795125421389476,2.62124197340861,2.765837088338793,-0.5776170491270834,0.5385376264168428,2.9999999999999907,0.060554717101945155,180.0,1.8712475437983918,0.0
 0.18550695020208907,2.624523926721405,2.7658046433835337,-0.5664000277624047,0.5565208506062672,3.0000000000000044,0.05546274946053493,180.0,1.7711456617434178,0.0
 0.19148289370272537,2.6279030727277624,2.7657718618847147,-0.555815761356429,0.574448681108176,2.9999999999999907,0.05099371545043522,180.0,1.680906493803112,0.0
