# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7639595574515183,4.998659152363426,-36.884711754107755,0,3.0,3.435247385862987,180.0,0.0,0.0950219574900806
 0.07478294327192928,1.7706692421833854,4.9936241776288774,-36.884711754107755,0.22434882981578785,3.0000000000000004,3.435247385862987,-179.99289397834346,52.655001886568805,0.6677942266568082
 0.10670436756032625,1.7777698914669675,4.988614498712404,-35.20388909798025,0.3201131026809788,3.000000000000001,3.068739422159947,-179.971577035497,61.84808071179983,1.4130958987655022
 0.13184384880501768,1.7852581422629303,4.983630069190023,-33.6490604329058,0.39553154641505306,2.999999999999999,2.747537845968122,-179.93605253765304,66.2804491863908,2.2881235734067213
 0.1535762603274561,1.793130631531939,4.978670842637752,-32.20862643529508,0.4607287809823683,2.9999999999999973,2.4658622989952512,-179.88632609454157,68.13085187274135,3.258292760837319
 0.17319406041142246,1.8013839962346594,4.97373677263161,-30.87204900370532,0.5195821812342674,3.0,2.2185622632719024,-179.82240555854443,68.41266914765446,4.301341603660284
 0.1913522404133822,1.8100148733317567,4.968827812747616,-29.629799442907693,0.5740567212401465,2.999999999999997,2.001105764905531,-179.74430102345525,67.70066359724026,5.401734154726484
 0.2084349397700299,1.8190198997838962,4.963943916561786,-28.473289360430496,0.6253048193100895,2.999999999999997,1.8095395743236775,-179.65202482288552,66.35231400011891,6.5480979265660375
 0.22468901778811864,1.8283957125517436,4.95908503765014,-27.39479367199184,0.6740670533643558,3.0,1.640435628234978,-179.54559152831703,64.60146927141847,7.731845961363948
 0.2402834285043679,1.8381389485959638,4.9542511295886955,-26.387371827300182,0.7208502855131035,2.9999999999999947,1.4908327964223131,-179.42501794680075,62.6056638189641,8.946351832058308
 0.255339267021145,1.8482462448772232,4.94944214595347,-25.444791062606225,0.7660178010634348,2.9999999999999964,1.3581793641151545,-179.290323118303,60.47282044086094,10.186418069066887
 0.269946443419712,1.858714238356186,4.944658040320484,-24.561453907107698,0.8098393302591358,3.0,1.2402791667573718,-179.1415283126986,58.277476555831235,11.447915352424701
 0.28417360017902854,1.8695395659935188,4.939898766265753,-23.732331112610495,0.8525208005370853,3.0,1.135242781458165,-178.97865702641226,56.07116432604505,12.727528104589327
 0.29807433928958355,1.8807188647498863,4.935164277365297,-22.952900485689085,0.8942230178687502,2.999999999999992,1.041444248134303,-178.8017349787081,53.88930008753477,14.022569889230168
 0.311691306264108,1.8922487715859542,4.930454527195133,-22.21909166611689,0.9350739187923236,2.999999999999996,0.9574832558311905,-178.6107901076285,51.75588231298309,15.330846462010923
 0.32505896620084623,1.9041259234623877,4.92576946933128,-21.52723663163108,0.9751768986025382,2.999999999999996,0.8821524380178072,-178.405852565582,49.686760667445725,16.650552375316405
 0.33820554813192294,1.9163469573398522,4.921109057349756,-20.874025561626706,1.0146166443957685,3.000000000000013,0.8144092855146989,-178.1869547145822,47.69194600394285,17.980191799823224
 0.3511544418943963,1.9289085101790138,4.916473244826578,-20.256467619496036,1.0534633256831887,3.0000000000000044,0.7533521400436433,-177.9541311211374,45.77726192247276,19.31851717510533
 0.3639252238394718,1.9418072189405373,4.911861985337766,-19.67185618944153,1.091775671518415,2.9999999999999956,0.6981997410934143,-177.70741855079194,43.94553620997485,20.664481202502376
 0.37653442442466545,1.955039720585088,4.907275232459337,-19.117738108546067,1.129603273273996,3.0,0.6482738332667265,-177.44685596232063,42.19746608978284,22.017198959288717
 0.3889961122738398,1.968602652073332,4.90271293976731,-18.591886458109073,1.166988336821519,3.0,0.6029843918757105,-177.1724845015768,40.532249592906616,23.375917779661243
 0.4013223451643773,1.982492650365934,4.898175060837703,-18.092276510049512,1.2039670354931316,2.9999999999999956,0.5618170760987938,-176.88434749499464,38.94804763961748,24.739993154761297
 0.4135235228429102,1.99670635242356,4.893661549246533,-17.617064460566574,1.2405705685287305,3.000000000000018,0.5243225716859795,-176.5824904427477,37.4423226587245,26.108869337794374
 0.42560866628982025,2.0112403952068747,4.8891723585698195,-17.1645686202504,1.2768259988694606,3.0,0.4901075324789046,-176.26696101156384,36.012086611287955,27.482063654796974
 0.4375856411087581,2.026091415676545,4.884707442383581,-16.733252765729592,1.3127569233262741,3.0000000000000044,0.4588268734329902,-175.9378090271979,34.6540822005972,28.859153753797337
 0.44946133793472487,2.0412560507932347,4.880266754263834,-16.32171139173317,1.3483840138041745,3.0,0.4301772053807028,-175.59508646656383,33.36491464319153,30.239767198093578
 0.46124181940150444,2.0567309375176097,4.875850247786598,-15.92865663313837,1.3837254582045133,3.0000000000000093,0.40389123425315826,-175.23884744952696,32.1411467250703,31.623572939847367
 0.47293244082092467,2.0725127128103358,4.8714578765278915,-15.552906654789535,1.418797322462774,2.9999999999999907,0.3797329755242431,-174.86914823035778,30.979366586600122,33.0102743095721
 0.4845379500001684,2.0885980136320783,4.8670895940637315,-15.19337533150159,1.4536138500005054,3.000000000000019,0.3574936584614687,-174.4860471888487,29.87623521444355,34.399603233317805
 0.4960625703588604,2.1049834769435027,4.862745353970136,-14.849063062908142,1.4881877110765813,2.999999999999995,0.3369882139451989,-174.08960482109507,28.828518849909138,35.79131544841309
 0.5075100705699938,2.121665739705274,4.858425109823125,-14.519048587287147,1.522530211709981,2.9999999999999756,0.31805225784773034,-173.67988372994262,27.833110213618152,37.18518653472974
