# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8046663164696304,0.3987953833167731,-28.530874781310285,0,3.0,2.052532412066653,180.0,0.0,0.08248406936430373
 0.08615023132750062,1.81444714200247,0.39347800202272076,-28.530874781310285,0.25845069398250187,3.0,2.052532412066653,-179.99289397834346,36.40173151113074,0.5860008818340522
 0.12252721216025403,1.824573947632021,0.38827203610506317,-27.206689691850844,0.3675816364807621,2.9999999999999996,1.9042477572377858,-179.971577035497,44.25791057849596,1.2513988996574932
 0.15091504105613107,1.8350436122896572,0.3831768759393773,-25.95030369905947,0.4527451231683932,3.0,1.767901700799327,-179.93605253765304,49.016826850992004,2.0437881987780084
 0.17524556764455101,1.84585301490675,0.3781919119012402,-24.757698490081438,0.525736702933653,3.0,1.642630287415461,-179.88632609454157,51.990308856089975,2.9340174991926196
 0.19703157812837768,1.8569990344146727,0.37331653436622864,-23.625037076285274,0.591094734385133,3.0,1.5275863488903174,-179.82240555854443,53.785762719451085,3.902882547961785
 0.21704359082139874,1.8684785497447973,0.36855013370991974,-22.5486757100398,0.6511307724641963,3.0000000000000027,1.421954389924086,-179.74430102345525,54.75521204161469,4.936562553551484
 0.2357359905567859,1.8802884398284965,0.36389210030789026,-21.525169398962053,0.7072079716703578,3.0,1.3249602489634862,-179.65202482288552,55.126661434690845,6.024572665245246
 0.2534025206963401,1.8924255835971429,0.3593418245357173,-20.551272573233085,0.7602075620890204,3.0,1.23587680751487,-179.54559152831703,55.05772379973432,7.1586825532192915
 0.27024550550812787,1.9048868599821094,0.3548986967689777,-19.623936167502556,0.8107365165243836,2.999999999999997,1.1540267750622455,-179.42501794680075,54.661962521530675,8.33227706990638
 0.28641093392195477,1.917669147914768,0.35056210738324833,-18.740302125401463,0.8592328017658643,2.9999999999999964,1.0787833613519409,-179.290323118303,54.02350128437952,9.539946702423519
 0.3020079608494334,1.930769326326492,0.34633144675410643,-17.897696121152322,0.9060238825483,2.9999999999999964,1.0095694661120762,-179.1415283126986,53.20585539837046,10.77720921408181
 0.3171205269183485,1.9441842741486535,0.3422061052571287,-17.093619116191302,0.9513615807550455,3.0000000000000036,0.9458558671259253,-178.97865702641226,52.257621044863654,12.040311755441811
 0.331814668672958,1.957910870312625,0.33818547326789217,-16.325738224799412,0.995444006018874,3.0,0.8871587676560453,-178.8017349787081,51.2163215591541,13.326085204673305
 0.34614332319879326,1.971945993749779,0.33426894116197375,-15.591877247094203,1.0384299695963797,2.999999999999996,0.8330369701519171,-178.6107901076285,50.111106269950064,14.6318339825351
 0.36014960172075616,1.9862865233914881,0.3304558993149504,-14.890007135633601,1.0804488051622683,2.999999999999992,0.783088869558999,-178.405852565582,48.96469993352326,15.955250868652417
 0.37386908835257426,2.000929338169125,0.3267457381023991,-14.218236589464645,1.1216072650577227,3.000000000000008,0.7369494034127634,-178.1869547145822,47.79484341082092,17.29434998076024
 0.38733149623166885,2.0158713170140627,0.32313784789989675,-13.574802912950718,1.1619944886950064,3.0,0.6942870535975544,-177.9541311211374,46.61537789695445,18.647413283874165
 0.4005618873100291,2.031109338857673,0.3196316190830203,-12.958063233108458,1.201685661930087,2.9999999999999876,0.6548009625145496,-177.70741855079194,45.43707289014132,20.012947390569337
 0.41358158817598456,2.0466402826313286,0.3162264420273466,-12.366486135854206,1.2407447645279535,3.0000000000000044,0.6182182033528275,-177.44685596232063,44.26826597837493,21.389648326565045
 0.42640888933376303,2.0624610272664023,0.3129217071084528,-11.79864375641695,1.279226668001289,3.0000000000000044,0.5842912269664969,-177.1724845015768,43.11536200137007,22.77637255253377
 0.43905958715307436,2.0785684516942666,0.30971680470191576,-11.2532043403674,1.3171787614592227,2.9999999999999867,0.5527954956002292,-176.88434749499464,41.983225587043684,24.172112961043545
 0.45154740949336425,2.0949594348462943,0.30661112518331235,-10.728925277964086,1.3546422284800923,2.999999999999991,0.5235273054349343,-176.5824904427477,40.875491858793104,25.57597887219844
 0.4638843539661665,2.1116308556538574,0.3036040589282196,-10.224646604603674,1.391653061898499,2.9999999999999956,0.4963017939335928,-176.26696101156384,39.79481370194532,26.987179272278297
 0.4760809596597471,2.1285795930483293,0.30069499631221436,-9.739284953231548,1.4282428789792407,2.999999999999991,0.4709511242935802,-175.9378090271979,38.74305942215484,28.405008703397595
 0.48814652753943816,2.145802525961082,0.29788332771087367,-9.271827939906636,1.4644395826183139,3.0,0.4473228369025359,-175.59508646656383,37.72147132856242,29.82883533514176
 0.5000893008000884,2.1632965333234875,0.29516844349977445,-8.821328960771496,1.5002679024002648,3.0000000000000138,0.42527835655359897,-175.23884744952696,36.73079334711505,31.258090842961373
 0.5119166136397152,2.181058494066919,0.2925497340544937,-8.386902377007484,1.5357498409191452,3.0000000000000093,0.4046916433343309,-174.86914823035778,35.77137395507689,32.69226179067219
 0.5236350148920385,2.1990852871227493,0.29002658975060824,-7.967719063654987,1.5709050446761148,2.999999999999981,0.38544797571727907,-174.4860471888487,34.84324936203892,34.13088227101547
 0.5352503714657619,2.217373791422351,0.28759840096369504,-7.563002298127741,1.6057511143972854,3.0000000000000098,0.3674428537386502,-174.08960482109507,33.946210813269445,35.57352760304497
 0.5467679554322555,2.235920885897096,0.28526455806933115,-7.1720239647416175,1.6403038662967662,3.0,0.35058101160756344,-173.67988372994262,33.07985909034553,37.019808920847694
